"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1785896007919899090","Fri May 03 07:36:58 +0000 2024","0","@Dennysiregar7 Nanti apple di ban dari indonesia nyahok... Nangis2. Wkwkwk","1786298891815772513","","Dennysiregar7","in","","0","0","0","https://twitter.com/dhryasa123/status/1786298891815772513","1061678266782601217","dhryasa123"
"1786281713750192540","Fri May 03 06:28:42 +0000 2024","0","Dividen telah dinaikkan menjadi 25 sen per saham naik dari 24 sen yang berarti imbal hasil tahunan sebesar 0 6% berdasarkan harga penutupan saham Apple pada hari Kamis di $173 03. Daftar sekarang Klik Link dibawah ini: https://t.co/CnKAYWgFF1 #ICM #ICMIndonesia #ICMtrading https://t.co/2YAujEKqae","1786281713750192540","https://pbs.twimg.com/ext_tw_video_thumb/1786281692493414400/pu/img/ZynlJ5FVEFLL2M70.jpg","","in","","0","0","0","https://twitter.com/ICMcom_id/status/1786281713750192540","1749684232627359744","ICMcom_id"
"1786269232688210227","Fri May 03 05:39:07 +0000 2024","0","Apple batalkan investasi Rp1 6 triliun di Indonesia benarkah? [BeritaBaru] https://t.co/bxLENwc7aR","1786269232688210227","","","in","Indonesia","0","0","0","https://twitter.com/BeritaBaru/status/1786269232688210227","68548140","BeritaBaru"
"1786263496730263797","Fri May 03 05:16:19 +0000 2024","1","Viral di Medsos Benarkah Apple Batal Investasi Di Indonesia? Menteri Komunikasi dan Informatika (Menkominfo) Budi Arie Setiadi mengklarifikasi isu yang beredar di media sosial mengenai pembatalan investasi Apple di Indonesia. Menurutnya klaim tersebut tidak lebih dari hoaks https://t.co/C1ZhnLoMFx","1786263496730263797","https://pbs.twimg.com/media/GMoVLYYbcAAh6HT.jpg","","in","Indonesia","0","0","0","https://twitter.com/Melihat_Indo/status/1786263496730263797","48359478","Melihat_Indo"
"1786260099008446534","Fri May 03 05:04:48 +0000 2024","0","Benarkah Apple Batal Investasi di Indonesia? Menkominfo Beri Penjelasan Begini Menteri Komunikasi dan Informatika (Menkominfo) Budi Arie Setiadi menyebut bahwa perusahaan teknologi global Apple masih memberikan sinyal yang positif untuk berinvestasi di Indonesia.","1786260597778395529","","KEBUMENinLOVE","in","
︎
︎
︎
︎
︎
︎Pulau Bidadari","0","1","1","https://twitter.com/KEBUMENinLOVE/status/1786260597778395529","2651602135","KEBUMENinLOVE"
"1786253426378092869","Fri May 03 04:36:18 +0000 2024","0","Apple Disebut Batal Investasi di Indonesia Ferdinand Hutahaean: Sudah Kuduga https://t.co/4ldPipu5Cl","1786253426378092869","","","in","Jakarta, Indonesia","0","0","0","https://twitter.com/fajaronline/status/1786253426378092869","89877164","fajaronline"
"1785883935194681437","Fri May 03 04:35:47 +0000 2024","0","@QianzyZ Kan itu negara yg dipuji2 bangsa Indonesia. China yg pro palestina di caci maki kok apple yg janji investasi terus ga jadi juga di muji2","1786253298397507757","","QianzyZ","in","South Semarang, Indonesia","0","0","0","https://twitter.com/Rndrian3010/status/1786253298397507757","735472348862648320","Rndrian3010"
"1786252084012257366","Fri May 03 04:30:58 +0000 2024","1","Apple: batal investasi di Indonesia Kominfo: hoax Which one do you believe? Yang punya uang atau yang minta uang?","1786252084012257366","","","in","","0","0","0","https://twitter.com/defr4g/status/1786252084012257366","1142281050","defr4g"
"1786246728641122401","Fri May 03 04:09:41 +0000 2024","0","Menkomnfo M.Nuh era Pres. SBY Ingatkan pemakai Hp. no.4 setelah USA Inggeris Turkey Ind. tiap thn keluar biaya Rp. 140T Menperin &amp; Menkominfo. Setelah Capres terpilih 2024 @prabowo Ungkap Hp hrs produksi di Indonesia. Walau Apple batal investasi @Bahlil88 Cari investasi lain. https://t.co/JXG1Arj05D","1786246728641122401","https://pbs.twimg.com/media/GMoFvyqaQAAgaq4.jpg","","in","jakarta ","0","0","0","https://twitter.com/KamarullahH/status/1786246728641122401","2898088374","KamarullahH"
"1786245619507765469","Fri May 03 04:05:17 +0000 2024","0","Apple gk jdi invest di Indonesia yak ? Salah satunya krna pelemahan KPK. Yg dimana Opung Luhut ngomel tentang revisi UU KPK .","1786245619507765469","","","in","Jakarta Timur, DKI Jakarta","0","0","0","https://twitter.com/FahmiAshofi/status/1786245619507765469","279965668","FahmiAshofi"
"1786240218988945429","Fri May 03 03:43:49 +0000 2024","0","Apple tidak mungkin buka pabrik di Indonesia Indonesia tidak memenuhi TKDN (persentase unsur yang diproduksi di dalam negeri) dan masalah tambangan ilegal. Apple Developer Academy di Indoensia untuk syarat minimal TKDN pendapatan Apple di Indonesia kecil. #Apple","1786240218988945429","","","in","Yogyakarta","0","0","0","https://twitter.com/SidiAbdullah_/status/1786240218988945429","32913800","SidiAbdullah_"
"1786204716512559117","Fri May 03 02:13:35 +0000 2024","1","@_telordadarkeju I don't really setuju with her statement yang bandingin sama di Australia karena dia belom bisa kasih studi yang dari Indonesia tidak Apple to Apple","1786217509546590676","","FySoepii","in","dramagon","0","1","0","https://twitter.com/FySoepii/status/1786217509546590676","1520243959305768961","FySoepii"
"1786211517761048818","Fri May 03 01:49:46 +0000 2024","0","kenapa @Apple batal berinvestasi di Indonesia u know lah ","1786211517761048818","","","in","","0","0","0","https://twitter.com/Mysukmana/status/1786211517761048818","61305214","Mysukmana"
"1785866495534469203","Fri May 03 01:25:07 +0000 2024","1","@PasundanJunior Di Indonesia ini absurd emang. Yg udah jelas halal aja masih diwajibkan untuk nempelin halal. Apple kan jelas halal. Yg haram itu buah khuldi.","1786205312296587451","","PasundanJunior","in","","0","0","0","https://twitter.com/ruhulanakgaul/status/1786205312296587451","1680058301269282816","ruhulanakgaul"
"1786204585713094921","Fri May 03 01:22:13 +0000 2024","0","Membujuk lagi dan kayaknya akan gagal lagi menyusul Tesla dan Apple. 2 Mei 2024: Menko Marves: Microsoft Tidak Akan Menyesal Berinvestasi di Indonesia https://t.co/WymlfZQ8Gm #2024MogokNasional #2024MogokNasional","1786204585713094921","","","in","","0","0","0","https://twitter.com/dancersejati07/status/1786204585713094921","1605747132014637061","dancersejati07"
"1785940327532237029","Fri May 03 01:20:38 +0000 2024","0","@PartaiSocmed Pungli termasuk korupsi.. ya bayangkan perusaahaan sekelas apple kena pungli di indonesia.. baru mau bangun pondasi udh dipalakin ma preman berdasi.. Ya mending apple mundur..","1786204185647849793","","PartaiSocmed","in","","0","0","0","https://twitter.com/abinandar2003/status/1786204185647849793","103738928","abinandar2003"
"1786198146625794492","Fri May 03 00:56:38 +0000 2024","0","Apple Disebut Tak Jadi Investasi di Indonesia Denny Siregar: Padahal Sudah Gembar-gembor Eh Kena Prank https://t.co/SE7qcF11l1","1786198146625794492","","","in","Jakarta, Indonesia","0","0","0","https://twitter.com/fajaronline/status/1786198146625794492","89877164","fajaronline"
"1786196550827626885","Fri May 03 00:50:18 +0000 2024","0","Investasi Apple di Indonesia Capai Rp 1 6 Triliun Bahlil: Belum Ada Komunikasi ke Kami. https://t.co/GVg7t7mUsX","1786196550827626885","","","in","Indonesia","0","0","0","https://twitter.com/CandraDharmawan/status/1786196550827626885","133082829","CandraDharmawan"
"1786189869217366499","Fri May 03 00:23:45 +0000 2024","0","Kayaknya kemarin ada pendukung bokep yg teriak2 Apple gagal berinvestasi di Indonesia ya. Siapa kira kira sampah tsb ya?? Udah di KO rakyat masih hobi sebar hoaks. @Dennysiregar7 @kangdede78 @Fahrihamzah @yusuf_dumdum Gayanya sok hebat. Mulut sampah trs. https://t.co/03z4jD9dUh https://t.co/DbedNdbq86","1786189869217366499","https://pbs.twimg.com/media/GMnSN3JaYAAk9Ja.jpg","","in","Bandung, Jawa Barat","0","0","0","https://twitter.com/delArdian_/status/1786189869217366499","1116946801733423106","delArdian_"
"1786186640555458674","Fri May 03 00:10:55 +0000 2024","0","Tesla mental apple mental skrg microsoft invest di Malaysia Indonesia kebagian planga plongo aja ngeliatin negara lain maju wkwk","1786186640555458674","","","in","Jakarta","0","0","0","https://twitter.com/ardytmo/status/1786186640555458674","350357235","ardytmo"
"1786183045969739886","Thu May 02 23:56:38 +0000 2024","65","Pemerintah Indonesia cuma di manfaatkan oleh Apple?? Cek videonya https://t.co/zjxjO8Ns1I","1786183045969739886","https://pbs.twimg.com/ext_tw_video_thumb/1786182923433205760/pu/img/6TLHymWqkM_EdyC-.jpg","","in","antara ada dan tiada ","2","4","45","https://twitter.com/never_alonely/status/1786183045969739886","1369949963690549248","never_alonely"
"1786015322098778132","Thu May 02 22:15:47 +0000 2024","2","@Heraloebss @DPR_RI Abis Iphone Apple juga gak jadi buka lapak di Indonesia... Itu roman nya kasus mikro bisnis kalau penampakan permainan di daerah daerah sbb akan susah jika @aniesbaswedan jadi kepala daerah dll https://t.co/FsUu4t7dKA","1786157667075178859","","Heraloebss","in","Jakarta, IDN","0","0","1","https://twitter.com/Rnas68461872/status/1786157667075178859","1206087109037027329","Rnas68461872"
"1786128807222555008","Thu May 02 20:21:06 +0000 2024","1","mana berani elon musk dan apple bangun pabrik di Indonesia kalo sama monyet beginian aja Pemerintah gk bisa tertibkan","1786128807222555008","","","in","Singapore","0","1","0","https://twitter.com/NKRI_pinoy/status/1786128807222555008","280390909","NKRI_pinoy"
"1786114154681753911","Thu May 02 19:22:53 +0000 2024","55","Perusahaan tersebut membatalkan rencana investasi di Indonesia karena maraknya praktik pertambangan tanpa izin (PETI) atau pertambangan ilegal. Apple Batal Investasi di RI Ternyata Ini Biang Keroknya https://t.co/2FDeuKkWhe https://t.co/kiByl1kOpW","1786114154681753911","https://pbs.twimg.com/media/GMmNJ4VaAAAadMO.png","","in","","0","15","11","https://twitter.com/MarahIchsan/status/1786114154681753911","797761417894051840","MarahIchsan"
"1786090853490122941","Thu May 02 17:50:18 +0000 2024","0","Kemarin di puja puji.... Apple masuk. Indonesia..jokwoi hebat luhit keren ini berkat anak sang dewa... Sekarang dimentahkan oleh apple. Komentar buzzer? Taiklah apple....sambil menghujat dengan menggunakan iphone? ","1786090853490122941","","","in","ketika insomnia ","0","0","0","https://twitter.com/EdwardSevino/status/1786090853490122941","2301246163","EdwardSevino"
"1785958460854849798","Thu May 02 16:47:21 +0000 2024","0","@Jelli_cent Udah terlanjur gembar-gembor kesana-kemari ujung-ujungnya BATAL Apple mungkin takut digarong kalau investasi di Indonesia.","1786075012333707284","","Jelli_cent","in","","0","0","0","https://twitter.com/PribadiBales/status/1786075012333707284","1576248663609069568","PribadiBales"
"1786071243986489529","Thu May 02 16:32:22 +0000 2024","0","Produk apple harus diboikot jangan ada di indonesia. Jika tidak membuat pabrik di indonesia. Dan tangkap semua pejabat yang menghambat bangsa lain berinvestasi disini. Terima kasih pak @jokowi","1786071243986489529","","","in","Kota Tasikmalaya, Jawa Barat","0","0","0","https://twitter.com/Neonboxyellow/status/1786071243986489529","259119366","Neonboxyellow"
"1785896007919899090","Thu May 02 15:34:56 +0000 2024","0","@Dennysiregar7 Mantap bang! Apple ngeri banget lihat korupsi di indonesia akhir2 ini ","1786056788296745170","","Dennysiregar7","in","","0","0","0","https://twitter.com/ray34511/status/1786056788296745170","1286230001289818112","ray34511"
"1785940327532237029","Thu May 02 15:30:30 +0000 2024","0","@PartaiSocmed intensi Apple itu bukan untuk Investasi tapi mau jualan di market Indonesia atau jualan berkedok investasi . Kalau cuma 1.6T minta ini itu smpe ketemu Presiden. hahahha gak usah lah harga kita gak semurah itu.","1786055674193145876","","PartaiSocmed","in","","0","0","0","https://twitter.com/Kh18811/status/1786055674193145876","1571099787247886336","Kh18811"
"1785896007919899090","Thu May 02 15:01:53 +0000 2024","0","@Dennysiregar7 Kecil ya.. Cuma 1.6 triliun. Apa kabar klo 271 triliun diinvestasikan? Bisa jadi berapa apple di indonesia ","1786048470492598745","","Dennysiregar7","in","Somewhere in the earth","0","0","0","https://twitter.com/hendiZuhe/status/1786048470492598745","260090828","hendiZuhe"
"1786046968260858235","Thu May 02 14:55:55 +0000 2024","0","Menkominfo Soal Apple Batal Investasi di RI: Hoax! https://t.co/V7dyaeTOdu","1786046968260858235","","","in","Jakarta Capital Region","0","1","0","https://twitter.com/cnbcindonesia/status/1786046968260858235","847372542830444544","cnbcindonesia"
"1786041716933615783","Thu May 02 14:35:03 +0000 2024","0","Apple Beri Sinyal Positif untuk Berinvestasi di Indonesia https://t.co/vh2XN9M2hR","1786041716933615783","","","in","Jakarta Capital Region","0","0","0","https://twitter.com/eradotid/status/1786041716933615783","903229236051247104","eradotid"
"1786037673356058671","Thu May 02 14:19:59 +0000 2024","0","Kasus timah yang viral minggu lalu terkait dengan investasi Apple karena timah adalah salah satu bahan baku utama untuk produk-produk Apple. Ini menjadi penghalang bagi Apple untuk mendirikan pabrik di Indonesia. Sumber: luarbioskop (IG)","1786037926058660141","","txtdoy","in","Kediri, Jawa Timur","0","0","0","https://twitter.com/txtdoy/status/1786037926058660141","1167338464297119744","txtdoy"
"1786037673356058671","Thu May 02 14:19:57 +0000 2024","0","Beberapa hari yang lalu CEO Apple Tim Cook melakukan kunjungan ke Indonesia dengan kabar baik bahwa perusahaan akan berinvestasi senilai Rp1 6 triliun untuk mendirikan pabrik dan toko Apple di Indonesia. Kabar ini mendapat sambutan positif dari sebagian masyarakat.","1786037917623927142","","txtdoy","in","Kediri, Jawa Timur","0","1","0","https://twitter.com/txtdoy/status/1786037917623927142","1167338464297119744","txtdoy"
"1785709825864970685","Thu May 02 14:09:34 +0000 2024","0","@NenkMonica Ternyata setelah dilakukan mitigasi masalah terbukti apple klu ditanam di indonesia jadinya asem kecut keras dan banyak hamanya.","1786035304769724716","","NenkMonica","in","Gorongosa Mozambique","0","0","0","https://twitter.com/Nutmegjazz/status/1786035304769724716","116697176","Nutmegjazz"
"1785676479755657216","Thu May 02 13:52:44 +0000 2024","1","@mhuseinali @OmInur berarti opini dari tweet yg kakak qrt itu benar ya gang sempit itu gak layak huni dan berbahaya karna kalau kakak mau coba napak tanah sedikit aja ada brp gang di indonesia yg trdpt hydrantnya? lalu gk apple to apple kalau perbandingannya apartment krn itu bangunan vertikal.","1786031068409168018","","mhuseinali","in","FM STAN DNI","0","2","0","https://twitter.com/dirlvxen/status/1786031068409168018","1345693652970926086","dirlvxen"
"1785896007919899090","Thu May 02 13:45:27 +0000 2024","0","@Dennysiregar7 Perusahaan yg memiliki valuasi hampir 45rb T membatalkan investasi yg bernilai hanya 1 6T. Uang 1 6T bagi apple itu seperti koin cepek jatuh di jalan tapi msh dibatalkan. Kira2 sy tau pertimbangan apple itu apa tapi ah sdhlah pokoknya Indonesia emas 2450 ","1786029236647784457","","Dennysiregar7","in","","0","0","0","https://twitter.com/Amosrichfamous/status/1786029236647784457","1447731593636827136","Amosrichfamous"
"1785824592524931539","Thu May 02 13:43:24 +0000 2024","1","@WIDYA_N_2311 Indonesia hny di php aja di Vietnam apple invest nya gede banget","1786028722686165398","","WIDYA_N_2311","in","planet lotus😘🌹","0","1","0","https://twitter.com/bungalotus25/status/1786028722686165398","1566193907355922432","bungalotus25"
"1786026559058673990","Thu May 02 13:34:49 +0000 2024","247","Terkait isu Apple baru nak kaji melabur di Indonesia ada yang tanya Malaysia dapat apa? Weh walaun dan walabodo sekelian Malaysia dapat Microsoft. Takde kaji2. Terus nak melabur kerana kedudukan politik yang stabil dan kukuh dan kepimpinan PMX @anwaribrahim yang https://t.co/6sAkfFcJ4q","1786026559058673990","https://pbs.twimg.com/media/GMk9rxhagAEf_uh.jpg","","in","Kuala Lumpur Federal Territory","1","18","56","https://twitter.com/amer7211/status/1786026559058673990","433042760","amer7211"
"1785667830484201565","Thu May 02 13:28:34 +0000 2024","0","@Yogasaja79 @Tita83079013 Menganalogikan dasar keputusan militer dan keputusan keagamaan/kepercayaan sebagai hal yg sama menjelaskan asalan Apple gk mau buat pabrik di indonesia ","1786024985850786135","","Yogasaja79","in","","0","0","0","https://twitter.com/Rheansky/status/1786024985850786135","1422779347","Rheansky"
"1786020052887875790","Thu May 02 13:08:57 +0000 2024","0","Bos apple mungkin baru nyadar bahwa di Indonesia nggak cocok buat investasi apple. Mungkin mereka khawatir investasinya apel tapi panennya belimbing. Lha tanam singkong aja panennya jagung.","1786020052887875790","","","in","Ngawi, Indonesia","0","0","0","https://twitter.com/Panuntun__/status/1786020052887875790","1688953859023249410","Panuntun__"
"1786019076764217662","Thu May 02 13:05:05 +0000 2024","9","Informasi bahwa Apple nggak jadi investasi di Indonesia itu sebagai hoax. Mau kok mereka mau (investasi). Positif nggak ada yang negatif. Microsoft juga oke ungkap Budi. cara pendekatan yang dilakukan Pemerintah Indonesia thd @Apple ini berbeda dengan negara tetangga. https://t.co/olYaz1eKRM","1786019076764217662","https://pbs.twimg.com/media/GMk24osa8AAIf2P.jpg","","in","Jakarta Capital Region, Indone","1","0","7","https://twitter.com/Projo_Pusat/status/1786019076764217662","300807131","Projo_Pusat"
"1785896007919899090","Thu May 02 13:01:26 +0000 2024","0","@Dennysiregar7 pembisik boss apple : boss di indonesia saat ini korupsinya main ratusan &amp; ribuat triliyun. menurut gua ini akan jadi investasi bodong. gak usah aja investasi di konoha boss... ","1786018157477695940","","Dennysiregar7","in","","0","0","0","https://twitter.com/ardhanx805/status/1786018157477695940","1669758589186211840","ardhanx805"
"1785636902621606034","Thu May 02 12:48:47 +0000 2024","0","@thlfxx @filmbokepjepang @detikcom Haha.. ga tau dia kalo Apple ga jd bkin perush di indonesia krna apa? Baiknya cek dulu biar ngga keliatan bodoh. Kalo pikiran lu Vietnam paling kecil umr nya tingkat sdm paling bagus kenapa byk perusahaan asing di indonesia nggak pd pindah kesono. Pdhal demo udah dari dulu ada","1786014974898586073","","thlfxx","in","","0","0","0","https://twitter.com/Faridhi73049394/status/1786014974898586073","1106594420302839808","Faridhi73049394"
"1786006162258710591","Thu May 02 12:13:46 +0000 2024","1","Investasi Apple di Indonesia dituding macet meski didatangi oleh Tim Cook pada Rabu (17/4) lalu. Menkominfo Budi Arie Setiadi menegaskan sebaliknya. https://t.co/ThO7WZnn1U","1786006162258710591","","","in","Jakarta, Indonesia","0","1","1","https://twitter.com/detikinet/status/1786006162258710591","135815019","detikinet"
"1786005481032663250","Thu May 02 12:11:03 +0000 2024","6","Apple dan Microsoft akan berinvestasi di Indonesia jejak-jejak anti asing pun diam dan hilang ","1786005481032663250","","","in","Indonesia","0","1","0","https://twitter.com/Bungfranks/status/1786005481032663250","914271535","Bungfranks"
"1785896007919899090","Thu May 02 11:54:16 +0000 2024","0","@Dennysiregar7 Jangankan apple Samsung aja produksinya di Vietnam. Produk brand besar produksinya banyak di China dan diekspor ke Indonesia. Investor mana percaya sama rezim Jokowi.","1786001256869404828","","Dennysiregar7","in","Purwokerto, Indonesia","0","0","0","https://twitter.com/aaa_nto/status/1786001256869404828","1577441633649717249","aaa_nto"
"1785998651141361676","Thu May 02 11:43:55 +0000 2024","2","Bener atau tidaknya ya kita lihat saja nanti kadang omongan manusia ga usah dipercaya 100% . . . . Viral Apple Batal Investasi di Indonesia Kominfo: Hoaks https://t.co/YLii2O4G4Z","1785998651141361676","https://pbs.twimg.com/media/GMkkTWEbAAAwXsx.jpg","","in","Indonesia","0","1","2","https://twitter.com/PakarINTELek/status/1785998651141361676","194582998","PakarINTELek"
"1785984211121545597","Thu May 02 11:42:47 +0000 2024","0","@iMedKrisna jadi ... karena Timah illegal sudah diurus Apple jadi mau investasi di Indonesia?","1785998365982937228","","Aswicahyono","in","Jakarta","0","1","0","https://twitter.com/Aswicahyono/status/1785998365982937228","124798254","Aswicahyono"
"1785996178892771760","Thu May 02 11:34:05 +0000 2024","0","Apple dan Microsoft Bilang ke Jokowi Mau Investasi di Indonesia Ahli ICT Beri Catatan Ini https://t.co/8UjtORop1z","1785996178892771760","","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://twitter.com/herusutadi/status/1785996178892771760","32928897","herusutadi"
"1785913506350731601","Thu May 02 11:29:09 +0000 2024","0","@yusuf_dumdum ambil efek positifnya saja u/ sementara tak ambil pusing Apple investasi brp di Indonesia di negara tertentu produk Apple dianggap simbol khusus dari komunitas gay https://t.co/hS4IaLymPq","1785994936518938967","https://pbs.twimg.com/ext_tw_video_thumb/1785993497474138112/pu/img/SbWaHI8ctsP4N_TY.jpg","yusuf_dumdum","in","di hati dan pikiranmu? ","0","0","0","https://twitter.com/LimDelaopan/status/1785994936518938967","1501720500560482309","LimDelaopan"
"1785991745408569484","Thu May 02 11:16:28 +0000 2024","12","Jd terjwab skrng batalnya Apple invest di Indonesia bkn cm krn gagal mnrtibkan tmbang (utamanya timah) ilegal tp jg blm siapnya industri lokal memasok komponen yg diperlukan. Sekali lg impor bahan baku industri jgan dipersulit! https://t.co/wquYeg270F https://t.co/R8P0JiLSnP","1785991745408569484","https://pbs.twimg.com/media/GMkeBOVaAAAb8Hr.jpg","","in","Bali, Indonesia","0","3","3","https://twitter.com/T0M5helby/status/1785991745408569484","1426438140202348546","T0M5helby"
"1785654673099407494","Thu May 02 11:04:26 +0000 2024","0","@StefanAntonio__ @jokowi Terlalu kecil bro vietnam kebagian 256 T indonesia di ksh 1 T mau kucing2an apa? persulit semuanya utk apple org pemakai iphone di indonesia lbh byk dr pd vietnam..berpikir yg logis bro..","1785988716395483484","","StefanAntonio__","in","Kalimantan Selatan, Indonesia","0","0","0","https://twitter.com/BNafarin/status/1785988716395483484","1327577718435639297","BNafarin"
"1785987602673217819","Thu May 02 11:00:01 +0000 2024","2","Gabung di Upbit untuk berdagang berbagai macam aset digital dengan aman &amp; nyaman. Unduh Upbit Global HANYA di Google Play Store atau Apple App Store. Informasi lebih lanjut tentang Upbit: https://t.co/80pvlOiNuA https://t.co/r7FN6Ru3St","1785987602673217819","https://pbs.twimg.com/ext_tw_video_thumb/1785965843559632896/pu/img/a8ZmHa-ojAIOSjcN.jpg","","in","Indonesia","0","0","0","https://twitter.com/UpbitID/status/1785987602673217819","1114359858269163521","UpbitID"
"1785981699840737555","Thu May 02 10:36:33 +0000 2024","12","Sudah terlanjur tunjuk Menteri ternyata Apple batal investasi di Indonesia. Apakah karena kurang pas dengan Menteri yg paling banyak punya jabatan ini ?? https://t.co/DEDUEdpsM7","1785981699840737555","https://pbs.twimg.com/media/GMkU5CJaAAEZvUi.jpg","","in","Indonesia","2","2","1","https://twitter.com/Megatop99/status/1785981699840737555","278039207","Megatop99"
"1785896007919899090","Thu May 02 10:34:29 +0000 2024","0","@Dennysiregar7 siap2 apple ga boleh jualan di indonesia...","1785981178803286159","","Dennysiregar7","in","ÜT: -6.92527,107.607741","0","0","0","https://twitter.com/hendrik_ringo/status/1785981178803286159","27833705","hendrik_ringo"
"1785973300105207999","Thu May 02 10:03:11 +0000 2024","1","Apple akan investasi 1 6 T di Indonesia. Nggak batal. 1 6 T bukan Rp. 1 6 T. Asik...","1785973300105207999","","","in","","0","0","0","https://twitter.com/gandjar_bondan/status/1785973300105207999","289712324","gandjar_bondan"
"1785972277588406706","Thu May 02 09:59:07 +0000 2024","0","Apple dan Microsoft Bilang ke Jokowi Mau Investasi di Indonesia Ahli ICT Beri Catatan Ini https://t.co/02ysx0IlHe #TempoTekno","1785972277588406706","","","in","Indonesia","0","0","0","https://twitter.com/tempodotco/status/1785972277588406706","18129942","tempodotco"
"1785971070866207044","Thu May 02 09:54:19 +0000 2024","0","Kominfo Tepis Kabar Batalnya Investasi Apple di Indonesia https://t.co/lTNXBje9uv","1785971070866207044","","","in","Jakarta","0","0","0","https://twitter.com/KATADATAcoid/status/1785971070866207044","552523769","KATADATAcoid"
"1785958460854849798","Thu May 02 09:04:13 +0000 2024","43","Pas mau masuk: Kok lbh kecil dr investasi di Vietnam? Penjilat: krn user di Indonesia kecil (loe pikir org Vietnam smua pake Apple?) Keplek - pabrik di negara lain bkn u/ supply kebutuhan situ aja.. Skrg batal: Penjilat: Investasi kecil Keplek lg.. kecil2 ini high end product https://t.co/C6pQ6MJTqJ","1785958460854849798","https://pbs.twimg.com/media/GMj-92IaoAALVsQ.png","","in","","1","8","14","https://twitter.com/Jelli_cent/status/1785958460854849798","2669430458","Jelli_cent"
"1785950004273967288","Thu May 02 08:58:39 +0000 2024","1","@ganafmargi yg minta Investasi di Indonesia Apple atau RI ?","1785957061462982943","","ganafmargi","in","","0","1","0","https://twitter.com/kalkunjava/status/1785957061462982943","1705470123631665152","kalkunjava"
"1785852048845738339","Thu May 02 08:55:13 +0000 2024","3","@Nagashima_007 @DedynurPalakka @Siantar72 @feroferraferri @007_atacante @Dargomb33306384 @PuteraKonoha @_riverheaven @EviDrajat @Bara_Rc @Berty69968038 @_Marlboro1 @AliminHerman Waktu dan tempat di persilakan buat kakanda @DedynurPalakka untuk bercerita keluh kesah nya tentang gagalnya apple tidak jadi investasi ke indonesia.","1785956196719198279","","Nagashima_007","in","","0","3","0","https://twitter.com/EricStrada68660/status/1785956196719198279","1764990607192449024","EricStrada68660"
"1785638446369001692","Thu May 02 08:46:40 +0000 2024","3","@ysm7july Kalau dibandingkan inves Apple di Vietnam 256 T di Indonesia 1 6 T. Di Vietnam bangun pabrik di Indonesia bangun depot. Dan lagi pulah CEO Apple sudah membatalkan inves di Indonesia. https://t.co/9I73UgpCH3","1785954047390044510","https://pbs.twimg.com/media/GMj7vNgaAAAX2w8.jpg","ysm7july","in","","0","0","0","https://twitter.com/ebe_ganzo/status/1785954047390044510","1449222685678968837","ebe_ganzo"
"1785944895028601210","Thu May 02 08:10:18 +0000 2024","0","Saya menjual REKONSTRUKSI NALAR KRITIS ~ Filsafat ~ bernalar . Dapatkan produk ini hanya di Shopee! https://t.co/BLA7VpOfvO #ShopeeID Ayo lihat videoku di Shopee Video! https://t.co/n3CbvJMBG5 #amandaZahra #Chika #indonesia #KIPK #Giselle #tempe #apple #buku #filsafat https://t.co/DjHv28I5jX","1785944895028601210","https://pbs.twimg.com/ext_tw_video_thumb/1785944259100868608/pu/img/P8eikPi1tOcQ2-js.jpg","","in","Brazil","0","0","0","https://twitter.com/toko_bn/status/1785944895028601210","1544572042468397057","toko_bn"
"1785896007919899090","Thu May 02 08:04:15 +0000 2024","0","@doank_richoe @Dennysiregar7 Nah ini menurutku alasan yg benar kenapa apple batalkan investnya di indonesia. Udah mnjadi rahasia dunia korupsi di indonesia gila2an","1785943371061797277","","doank_richoe","in","","0","1","0","https://twitter.com/tuwiiit/status/1785943371061797277","3092230968","tuwiiit"
"1785940327532237029","Thu May 02 07:52:09 +0000 2024","2671","Tentang batalnya Apple Tesla dan perusahaan2 besar lain masuk ke Indonesia sebenarnya tidak jauh2 dari pelemahan KPK. Mereka itu perusahaan2 yg menerapkan ESG Compliance. Sayangnya Opung Luhut justru berpandangan proses pemberantasan korupsi di KPK menghalangi investasi. https://t.co/tb2UsBKxYK","1785940327532237029","https://pbs.twimg.com/media/GMjvQzsaQAA6F5t.jpg","","in","Indonesia","59","199","561","https://twitter.com/PartaiSocmed/status/1785940327532237029","869327120","PartaiSocmed"
"1785933742005243968","Thu May 02 07:25:59 +0000 2024","0","Netijen ngetawain nilai investasi Apple di Indonesia vs di Vietnam kang cebok sok keras belain rejim sekarang cebokers gimana lagi belainnya yak? ","1785933742005243968","","","in","Indonesia","0","0","0","https://twitter.com/iina_surbakti/status/1785933742005243968","992673313141899264","iina_surbakti"
"1785924747194405059","Thu May 02 06:50:15 +0000 2024","0","Sebuah narasi bahwa Apple membatalkan investasi Rp1 6 triliun di Indonesia viral setelah diunggah diakun X @Dennysiregar7. https://t.co/fePJVlSiiS #Hoax #Apple","1785924747194405059","","","in","Surabaya","0","0","0","https://twitter.com/ngopibareng_id/status/1785924747194405059","1291246080269545472","ngopibareng_id"
